 0.00000000e+00 1.11111111e+00 2.22222222e+00 3.33333333e+00 4.44444444e+00 5.55555556e+00 6.66666667e+00 7.77777778e+00 8.88888889e+00 1.00000000e+01
 3.48563566e-01 2.86741398e-01 2.26021246e-01 1.68857420e-01 1.17901513e-01 7.55644458e-02 4.34329783e-02 2.17266185e-02 9.09896732e-03 3.03418596e-03
 3.45003450e-01 2.88002880e-01 2.27102271e-01 1.68391684e-01 1.16431164e-01 7.58407584e-02 4.28704287e-02 2.01302013e-02 9.27009270e-03 2.64002640e-03
 1.21401214e-01 9.88809888e-02 7.67407674e-02 5.64005640e-02 3.88403884e-02 2.52802528e-02 1.42901429e-02 6.71006710e-03 3.09003090e-03 8.80008800e-04
