 0.00000000e+00 1.11111111e+00 2.22222222e+00 3.33333333e+00 4.44444444e+00 5.55555556e+00 6.66666667e+00 7.77777778e+00 8.88888889e+00 1.00000000e+01
 3.48563566e-01 2.86741398e-01 2.26021246e-01 1.68857420e-01 1.17901513e-01 7.55644458e-02 4.34329783e-02 2.17266185e-02 9.09896732e-03 3.03418596e-03
 3.48633486e-01 2.88992890e-01 2.24132241e-01 1.67401674e-01 1.16611166e-01 7.50007500e-02 4.42804428e-02 2.15102151e-02 9.63009630e-03 3.36003360e-03
 1.22851229e-01 9.92809928e-02 7.57007570e-02 5.61505615e-02 3.89103891e-02 2.50202502e-02 1.47601476e-02 7.17007170e-03 3.21003210e-03 1.12001120e-03
