 0.00000000e+00 1.00000000e+00 2.00000000e+00 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00 7.00000000e+00 8.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01 1.20000000e+01 1.30000000e+01 1.40000000e+01 1.50000000e+01
 2.40829167e-01 2.12030556e-01 1.76718056e-01 1.46477778e-01 1.18204167e-01 9.01208333e-02 6.57513889e-02 4.69472222e-02 3.18319444e-02 1.90319444e-02 1.13152778e-02 5.68888889e-03 2.82500000e-03 1.21666667e-03 5.33333333e-04 2.34722222e-04
