 0.00000000e+00 1.00000000e+00 2.00000000e+00 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00 7.00000000e+00 8.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01 1.20000000e+01 1.30000000e+01 1.40000000e+01 1.50000000e+01
 2.19622222e-01 1.85813889e-01 1.53647222e-01 1.23359722e-01 9.77305556e-02 7.03291667e-02 5.22972222e-02 3.41944444e-02 2.33138889e-02 1.35944444e-02 7.13750000e-03 3.35555556e-03 1.51250000e-03 7.55555556e-04 2.16666667e-04 8.61111111e-05
