 0.00000000e+00 1.11111111e+00 2.22222222e+00 3.33333333e+00 4.44444444e+00 5.55555556e+00 6.66666667e+00 7.77777778e+00 8.88888889e+00 1.00000000e+01
 3.48563566e-01 2.86741398e-01 2.26021246e-01 1.68857420e-01 1.17901513e-01 7.55644458e-02 4.34329783e-02 2.17266185e-02 9.09896732e-03 3.03418596e-03
 3.47013470e-01 2.85842858e-01 2.26622266e-01 1.70641706e-01 1.18111181e-01 7.67407674e-02 4.34104341e-02 2.18402184e-02 8.91008910e-03 2.94002940e-03
 1.22151222e-01 9.84109841e-02 7.66107661e-02 5.71405714e-02 3.94103941e-02 2.55802558e-02 1.44701447e-02 7.28007280e-03 2.97002970e-03 9.80009800e-04
